class,mean_right_leg_x,std_right_leg_x,min_right_leg_x,max_right_leg_x,auc_right_leg_x,peaks_right_leg_x,mean_right_leg_y,std_right_leg_y,min_right_leg_y,max_right_leg_y,auc_right_leg_y,peaks_right_leg_y,mean_right_leg_z,std_right_leg_z,min_right_leg_z,max_right_leg_z,auc_right_leg_z,peaks_right_leg_z,mean_left_leg_x,std_left_leg_x,min_left_leg_x,max_left_leg_x,auc_left_leg_x,peaks_left_leg_x,mean_left_leg_y,std_left_leg_y,min_left_leg_y,max_left_leg_y,auc_left_leg_y,peaks_left_leg_y,mean_left_leg_z,std_left_leg_z,min_left_leg_z,max_left_leg_z,auc_left_leg_z,peaks_left_leg_z,mean_rms_xy_right,std_rms_xy_right,min_rms_xy_right,max_rms_xy_right,auc_rms_xy_right,peaks_rms_xy_right,mean_rms_xy_left,std_rms_xy_left,min_rms_xy_left,max_rms_xy_left,auc_rms_xy_left,peaks_rms_xy_left,mean_rms_yz_right,std_rms_yz_right,min_rms_yz_right,max_rms_yz_right,auc_rms_yz_right,peaks_rms_yz_right,mean_rms_yz_left,std_rms_yz_left,min_rms_yz_left,max_rms_yz_left,auc_rms_yz_left,peaks_rms_yz_left,mean_rms_zx_right,std_rms_zx_right,min_rms_zx_right,max_rms_zx_right,auc_rms_zx_right,peaks_rms_zx_right,mean_rms_zx_left,std_rms_zx_left,min_rms_zx_left,max_rms_zx_left,auc_rms_zx_left,peaks_rms_zx_left,mean_rms_xyz_right,std_rms_xyz_right,min_rms_xyz_right,max_rms_xyz_right,auc_rms_xyz_right,peaks_rms_xyz_right,mean_rms_xyz_left,std_rms_xyz_left,min_rms_xyz_left,max_rms_xyz_left,auc_rms_xyz_left,peaks_rms_xyz_left,mean_roll_right,std_roll_right,min_roll_right,max_roll_right,auc_roll_right,peaks_roll_right,mean_roll_left,std_roll_left,min_roll_left,max_roll_left,auc_roll_left,peaks_roll_left,mean_pitch_right,std_pitch_right,min_pitch_right,max_pitch_right,auc_pitch_right,peaks_pitch_right,mean_pitch_left,std_pitch_left,min_pitch_left,max_pitch_left,auc_pitch_left,peaks_pitch_left
0,-0.0011130943833333388,0.3183659412920588,-1.265565713,0.695835851,0.4840261705000002,13,0.01968877423333332,0.19375904697570634,-0.490542244,0.486679516,1.0044058259999997,13,0.008992434799999997,0.1154701325730594,-0.300556757,0.307492662,0.4940347895000001,11,0.024734520599999994,0.2599471400365612,-0.593091223,0.862613259,1.4342218799999997,12,0.01591420875,0.16123943046277478,-0.303459777,0.456554158,0.8629271875000002,12,-0.00025178933333333265,0.1382977521093762,-0.38120372,0.362260612,0.13191687399999985,8,0.21653950575674166,0.14820042867207414,0.0177584342712383,0.9294722834683644,12.469669889279318,15,0.1793587112574796,0.12045912661786055,0.0122154155222203,0.6901243850892714,10.651482214580422,11,0.1325836801019861,0.08831655811607032,0.0103786239321525,0.4067960529103697,7.812207359338824,9,0.12678951854549295,0.07964277197108904,0.0090438579405779,0.4205698368457535,7.4503320604776135,10,0.19220867227977984,0.14077113741392225,0.0401668533403026,0.8954603659724781,11.024605230573929,12,0.16502817257285837,0.12635114215282978,0.0100994333144879,0.666865020354359,9.783753338945338,12,0.19124140555442823,0.11709116290256752,0.0328896256830965,0.7593592499833267,11.04566231367236,14,0.16502248894302488,0.10082122433879057,0.0107389314061991,0.6049406609829674,9.769879356677006,10,1.1002965894875514,36.212082638029756,-60.81399880794548,80.70261650885995,58.415284484608605,17,0.3785018242260726,40.39138101883704,-81.81028800794292,80.73742595434818,42.02567544601273,18,4.1822727526835655,52.77170272876541,-86.95582729207044,83.47131584169922,250.8503988093419,15,4.416288030677433,48.345347971003,-86.1525090113327,86.50902967428979,254.2587992148014,16
0,0.0917115055833333,0.9830778193993777,-3.669763276,2.055587124,6.062526027500001,15,0.09938680183333333,0.9146053223981738,-1.934837526,3.170147477,5.2282795535,15,0.10101783465,0.7968016627371541,-1.227247569,2.936662505,5.379960501499999,10,-0.06146882146666666,0.864008124006753,-3.002143024,1.73241081,-2.7451261635,14,0.06550926713333333,1.0628512534185928,-2.71967361,2.605518305,3.7276247325,14,0.12612771008333334,0.8925295408889847,-1.058530347,3.30592474,6.848283465500001,11,0.7226609596097988,0.6161829568392062,0.0731010196768995,2.7004396396381436,42.553019093751594,14,0.7764091880502705,0.5737215132343271,0.0739730372952019,2.8643923685035104,45.78070623756709,16,0.6073328445064448,0.6089370401084531,0.0666461030304157,3.055635915337619,35.71686582769248,14,0.7328262737899259,0.6536553179968664,0.1515513238692769,2.7543652965883827,43.20814859680089,17,0.6519404317198525,0.6147380277403004,0.0267439889781467,2.676589738064723,38.29653903912285,12,0.6954877250026436,0.5382082484229637,0.0219120107579605,2.3488497868926688,40.75398510556304,17,0.6830268485685055,0.5897783170745609,0.1017887355904107,2.7628041382236352,40.15786887777894,11,0.7585748470657739,0.5602349063508256,0.1421971190130596,2.398891458070753,44.64404276301546,14,2.2548484300452616,40.91772625394698,-77.32925421538397,80.62167263835221,108.33393827449322,16,-2.9068009949530675,41.25006555787881,-87.24906741540197,72.23790009296766,-175.19919422308445,18,-1.3843188481281716,45.323281100539184,-82.92305677047891,80.04947997269481,-40.77239752415842,15,-1.625190696310718,40.114710657584006,-80.43667901985609,79.57820814547136,-50.21901351292121,14
0,-0.02211652616666678,2.123142038050612,-6.19732102,5.862352312,-0.6619894015000023,15,-0.08869008505000003,1.9241763925374504,-6.49349836,6.4504964,-3.6287991979999994,12,-0.23916754966666667,0.915308202974779,-2.429439073,1.337200354,-13.617731143,10,0.0039100110833333365,1.503136503835327,-3.488903336,3.700419635,0.6430579009999993,11,-0.15209470505000003,1.6502760262555018,-3.667547551,4.038877577,-8.587861669500002,11,-0.18323084833333336,0.8728066415496445,-2.348837661,1.71268206,-10.430989505999998,11,1.5143766713961457,1.3330922611895193,0.0655851908303125,6.036700833146136,89.0708749068701,15,1.3524199792986868,0.8019631506415903,0.1950081792216126,3.412107625220874,80.61349562885704,17,1.1488943210823186,0.9802431098665073,0.1968482372575392,4.806202095404386,67.52512876396348,16,1.1222289559076946,0.7004936663200614,0.0678530628630608,3.0673354786725873,66.76297037239381,16,1.2116340968377897,1.0996159009225046,0.0452377387322706,4.65111207790991,71.36917278313783,16,1.0430063113272268,0.6491409332293595,0.1019956201800583,2.7482472893280336,62.07595744021082,17,1.346862762856817,1.092441627409231,0.1833294961744837,5.063501756368176,79.25616745118242,17,1.2176253033923163,0.6529633993580175,0.1678905347554843,2.944531388900856,72.51519715810534,17,-0.14298848559513963,45.01402329334738,-73.98951867461102,84.64819978820572,35.600108227753914,13,-7.85063058950087,44.93711590969326,-78.5746510567935,79.1295112530113,-444.31234788059925,12,-5.800377462351067,42.39965865415708,-78.46169265159821,80.08600555134922,-334.3182198224443,14,-0.3089668798217724,43.03995825344407,-81.39096139597132,70.73197742291462,17.144260152177722,13
0,-0.04681903833333334,0.9157870331181535,-1.818144688,2.035437951,-3.4518819394999993,15,-0.03424179893333332,1.2743566958830448,-2.982111337,3.328415871,-1.4651593990000005,11,0.05295026455000001,0.7439952519084531,-1.136405905,2.790497294,3.3907815475,11,-0.00967701391666666,0.6567343140058399,-1.614833512,1.770781012,-1.1557816310000004,14,0.10760182266666665,0.7877447514620458,-1.164293113,1.972160325,5.917829475,15,0.073921423,0.6445930899957188,-1.584258479,1.20981455,4.973126859000001,11,0.9679213034256182,0.5294198556322869,0.2592465948955235,2.6003616003966865,56.887843182559045,16,0.6108193241923919,0.39042503566381137,0.0973854937996736,1.8023739371981553,35.97458350494612,18,0.844681710293475,0.6043166216307175,0.0398662435155691,3.0712560425781836,49.7195726188681,15,0.6197410409294554,0.368914549222865,0.0355329644354045,1.5920230659819186,36.43373390875539,16,0.7126596867239576,0.4267851874096909,0.1656694489145322,2.2618890161910983,41.666002585578305,17,0.5570129627468521,0.3327222188908683,0.0254987522421827,1.3761078826187805,32.827114789458314,13,0.8731845337386624,0.4817780322496481,0.2511197946065223,2.665247709154289,51.29752008631105,16,0.6185073111553444,0.32540384088604546,0.1696822833267692,1.5996626891020067,36.407764445773864,16,-1.8214072526278462,46.99054922782198,-77.36516120001106,73.37656238874779,-101.1248539455767,13,-0.36358156870382646,44.39871320216755,-83.28700009559392,82.95217361296262,-55.581562205686744,16,-4.828493514114046,41.952777178738785,-85.88075725004673,71.89867622005639,-297.40365694286896,13,-1.2585873275721142,35.863773285432224,-74.48849240438243,88.35059183664839,-103.76264058010621,16
0,-0.01184259176666668,1.3284971808334185,-3.478681673,3.122995456,-0.585214299,13,0.023539149033333293,1.418032354056694,-3.746446736,3.374788183,0.8736866055000002,12,-0.01182616401666667,0.9556451776556114,-2.384114013,2.002077244,-0.5216155835000023,10,-0.01622027444999998,0.7677438187194495,-1.929143445,2.05326633,-1.3455545815000007,15,-0.024084272100000016,0.9839290817866678,-1.991096183,2.752914491,-0.7071141109999999,12,-0.031056638100000002,0.8419692437455466,-1.936682628,1.829920119,-1.2703486219999998,9,1.1103113914095706,0.7965721289712957,0.0296439721904206,3.2922252677464825,65.74889701465455,13,0.7376526880029187,0.4752348566108709,0.0431861219937548,2.0224201630557435,43.57252658531786,16,0.9306903923866368,0.7625771342192121,0.0008136684473226,2.792181016761383,55.148837546340076,13,0.7590619641961209,0.5033477437624473,0.057027261262195,2.034313466137592,44.76073440303063,13,0.9537369148130459,0.643577787070988,0.0147311365679062,2.92131414559925,56.41116271048901,14,0.6719665026310341,0.43658151026618075,0.0151324650799953,1.68078318767853,39.53510347427885,14,1.0275554012207748,0.6996494216807823,0.0242047677187468,2.9676559400183455,60.848717741498135,13,0.7495986130106558,0.42974108036729025,0.0544310769389687,1.6769172112681912,44.20698905297261,16,1.5837356052457912,39.643535681109256,-71.96381347351054,69.34287527515619,70.62886011217368,14,-10.585220474623755,42.44215918360665,-88.29771205328237,71.81696064745805,-602.1259741211202,17,-8.654570239838977,45.36739045903308,-89.31632986850236,85.61087954422386,-510.426211398367,13,-1.9294284789292644,37.21567239911332,-76.4822198671101,64.83428793156354,-143.129969521533,18
0,0.010794312716666718,1.510089643206557,-4.463038349,3.897718287,2.7021823135000007,14,-0.060491132033333346,1.4363561260614572,-4.587396455,3.406561471,-3.3799481655000023,14,-0.02121793026666668,0.9309039319426058,-2.719768147,2.58434679,-0.9585683304999991,14,-0.023463167083333365,1.2750021838783274,-3.179614676,3.479958079,-1.5970161790000001,12,0.038880946199999995,1.014802498532622,-2.531569564,2.256976357,2.9257052729999997,11,-0.03567206864999998,1.0641518982736602,-2.855962991,2.879505047,-1.6861846065000008,10,1.2209337650409995,0.8109991747612474,0.0572880782415641,3.3283310452206263,71.61525769497807,17,0.9479072893098341,0.6442192325509295,0.116081934912441,2.6749808676409565,56.42952755313724,17,0.9520266548978625,0.7383924045892154,0.059328077271641,3.323133236891771,56.312097100852476,16,0.8694540055009746,0.560155701642672,0.1386174748877028,2.6181036371317528,51.613879999374,13,1.0278883135032733,0.7066134060458934,0.0521346268624384,3.1988146503409993,60.195006985751455,17,0.9233058875260307,0.7162465110797133,0.0155417834775363,2.978491681586181,55.01654085858223,15,1.1142863310250928,0.6895247846432905,0.1094650552162531,2.757507126596978,65.49899797675936,15,0.9425660685593146,0.60022173135061,0.1135708763420635,2.462844842103402,56.08256717982407,15,-3.4739470402804344,39.68307181228441,-84.48949417838162,85.07734580695376,-208.70348076360708,15,1.806863451067829,41.52254918309272,-72.63639009601638,83.58467422621565,158.18361604541923,13,0.9845809225323737,48.037177732405986,-76.28563332434877,79.05914959470182,120.23757080484148,16,0.9437919517519744,39.1517554618092,-73.20613017467379,80.54755482927872,41.187833627055035,13
0,-0.04503931983333333,2.060722391302575,-5.216048162,5.392039749,-1.7525217194999985,11,0.01879860836666668,1.3460600873640378,-2.661332947,4.661143084,0.7361120489999987,13,-0.020800113116666675,1.113975300128273,-3.341159857,2.677938459,-1.0992059195000012,14,0.009487408516666651,1.4603921985007249,-4.001436421,3.903225928,0.5826251005,12,-0.03989478260000001,1.5047642876523488,-4.486185241,3.458125881,-2.1701624815000025,14,-0.012550401566666687,1.2004052044555047,-4.141370567,2.937470054,-0.9113108585000012,9,1.4195106108943352,0.9905934199190993,0.1955484575594885,3.9596686254275855,84.16853912028463,15,1.1440406621341286,0.9318653019583909,0.0408361919757979,3.8670059076347383,68.29151838537176,16,0.9585563327428809,0.7696787671076236,0.0932617068667009,3.8011583260706416,56.77309846066752,16,1.0538437313700844,0.8509543890170715,0.12109413290198,3.53642564180156,62.818049251181115,13,1.2599931904502855,1.0632588104337177,0.0141351516096874,4.380097465715337,74.86167180932274,14,1.0343561283865381,0.8360373797574919,0.0429672688612379,3.136499027757966,61.7691761042276,13,1.2638424657002774,0.8998418220312178,0.1900582036593547,3.764806344573358,74.97135122988624,13,1.1137535440734874,0.8277458211885677,0.1369913455896297,3.190006844995432,66.45954387180649,13,2.409432522327693,41.31049290341134,-81.3370300211573,87.28293836932944,122.37156528762517,12,-1.7298405014405651,42.395163281544384,-87.18447731466544,62.2856912151434,-81.49486990903519,14,-4.384496248005251,51.332409789719044,-84.7943516259122,84.02506972240549,-221.45443919437557,14,1.3427658954333217,39.73120265968765,-75.70159011631023,78.56220177972375,79.03297132879271,11
0,-0.09397915548333334,1.4875130061130055,-3.219045694,4.392166899,-6.075491765500001,15,0.14866787836666667,1.5230312461608235,-3.95223414,5.656380966,7.806134235000003,15,-0.013579819166666668,0.7366417975899986,-1.988374288,2.356462679,-1.3002972995,16,0.08840322488333334,1.0852245189306655,-2.564615803,3.500632399,4.4718516965,15,-0.18041524388333333,0.9977334799456552,-2.389953951,3.261245743,-11.390858621000001,15,-0.052475423666666667,0.48768828974182316,-1.552185318,1.202998869,-3.4216772825000006,13,1.1786049658928772,0.9323276929742874,0.1612479180352271,4.093836988892011,69.3609932936127,17,0.8229481274471596,0.6468340749670064,0.0455322794989277,2.6112554499460217,48.65840192920572,15,0.8386002676374293,0.8528158616427681,0.0098615268400873,4.140605440447082,49.44664144654743,16,0.6139131679850446,0.5013277321460538,0.0485266439720674,2.307550776513345,36.37904180038223,17,0.8939862910435973,0.7546490920848952,0.0674412359695769,3.2347376995509896,52.47448919040953,17,0.611370375875211,0.5770971702226941,0.0137085596142684,2.5860809908204443,36.060710436857725,13,1.022882413071062,0.7988616743349587,0.1323651690611694,3.6088741984521375,60.22481129229545,18,0.7207229716860204,0.5385586977298733,0.0524490081856425,2.133164115102623,42.6333147498745,14,3.388591181737942,46.18618641133892,-79.01762975631598,83.34934035646454,169.5190332532897,16,-8.451324609933653,49.07189665297532,-86.54327955682963,88.75106996391298,-539.305691702715,17,-7.201424729736967,48.788437656215194,-87.27403093079664,87.10500057783209,-428.5201509857376,18,2.52996661537721,43.358522345105676,-75.79856544491967,77.2538342027506,99.22622666500182,20
0,0.031271444349999976,1.9436403427038702,-4.335586955,4.622845431,2.5219163444999992,12,-0.12532089705000002,1.4000924599001994,-4.785756159,3.084644992,-7.782736264999996,14,0.01764680010833334,0.5844498412726512,-1.580130786,1.795606289,1.0982533274999997,15,-0.05338671321666668,0.8927514382645408,-4.181669153,1.544382988,-4.213965317500001,9,0.09652925081666665,1.4673807962831542,-3.208696991,3.616253337,6.065383883499998,10,0.022634496699999992,0.6186057009566838,-1.833069815,1.882770262,1.3049500254999997,11,1.466971310348735,0.8300613556404508,0.0355889985050118,3.79380174355337,87.50965979183233,17,1.0438635084926546,0.6108790533209429,0.2223106782780834,3.1148948345216994,61.71289441252034,14,0.8605756734681568,0.637119681945372,0.1356248439981745,3.39989093745535,51.39354300464901,16,0.9850076158714276,0.5350265165464565,0.161662679444531,2.6520978074697275,58.53634395669956,13,1.1902950022959289,0.7870829010807601,0.0690621336000405,3.271370968817189,70.88964903118926,18,0.6133542480210844,0.45713131064656526,0.0838894355837451,3.2427751051085307,36.08428836558833,12,1.249020072427551,0.6676782961633734,0.110956501092235,3.109175565888423,74.48379032561802,18,0.9252542391436529,0.4946255580931847,0.2218709212753867,2.765861138942173,54.7633373443015,14,-2.5275149718981473,41.64988782832989,-78.72423022412205,84.20682194804195,-169.05662114787623,15,-0.30073333751545955,56.28909885764842,-85.287284346096,87.0082622755058,-8.994236269544842,11,0.548889922790476,54.10750029926355,-82.4336631518008,87.5149069564863,65.83300371821687,12,-0.204118689447773,30.34408464477976,-60.79603263754671,61.667928464515,-65.21177856413368,12
0,0.07491364343333334,1.8511923628761973,-4.316143827,4.200350511,6.8284780085,13,-0.011671514966666689,1.1745537386345877,-2.52195073,2.262691499,-1.8374400200000007,13,-0.0033944952833333147,0.6822744613545657,-1.425241043,1.464127269,0.052001805000000054,13,-0.016826724833333327,0.5456092091942537,-1.481772159,1.020411484,-1.517343050999999,13,0.03793103906666671,1.2477489503989503,-2.384938763,2.391322514,3.8221680845000012,11,0.0031082856999999913,0.6647529219321691,-1.771153799,1.130196033,0.1702381715000002,11,1.3754484429275697,0.6944378027646029,0.1727950696389963,3.1562512903793034,80.65362463993566,16,0.8309559105121181,0.47536098155098067,0.1094390027255766,1.7918213008485435,48.67411292364454,16,0.8428141036552662,0.44747892499407826,0.0890202210223639,1.977138520354748,49.70288736084389,15,0.8788196342680975,0.4633672912310449,0.0673467226512678,1.8304296162078972,51.6257965583514,14,1.2027849252898035,0.6912694666275094,0.2972971352613546,3.055802901081988,70.50154893622901,17,0.5211029947812043,0.3062531050308866,0.0433107595932415,1.4453763136967506,30.862155950373285,18,1.2035071998955094,0.5350725222489137,0.3271891638252437,2.5800910591950053,70.66866150602759,16,0.7805142476827739,0.3828142898860673,0.1580292266730557,1.6019353109450738,45.85727362633799,15,-3.644160658057828,37.41115885654186,-77.787802099608,67.33539247091451,-241.72645555844846,13,-2.9632389966651234,55.12986392766048,-87.85829464850495,83.9244882481469,-109.16785160223307,14,1.2180204510767476,52.83322053337982,-88.0382929489254,81.8736376436335,137.5290076719494,14,-2.031153009483546,26.483354492944102,-76.9406787975673,45.29471136945127,-141.09553049407805,14
